Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
LKQ,LKQ Corporation,23.64,37.13,36.3%,32.46,36.22,32.46,,27.2%,0.93,—,7.2%,8.1%,4.4,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$5.98B,Consumer Durables,NASDAQ
EPAM,"EPAM Systems, Inc.",111.69,222.53,49.8%,198.14,271.74,198.14,,43.6%,1.64,—,11.2%,20.4%,4.7,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$5.76B,Technology Services,NYSE
OTEX,Open Text Corporation,22.84,39.90,42.8%,28.98,32.42,28.98,17.74,21.2%,1.38,—,16.1%,7.1%,9.8,—,—,0,0,✅ 4/4,↑0 ↓0,$5.53B,Technology Services,NASDAQ
CE,Celanese Corporation,48.44,70.70,31.5%,87.87,100.85,87.87,,44.9%,1.28,—,-24.6%,9.3%,3.8,BUYING,$+230K,3,0,🔴 2/4,↑1 ↓0,$5.32B,Process Industries,NYSE
GNTX,Gentex Corporation,22.34,29.01,23.0%,22.62,27.00,22.62,14.63,1.2%,1.85,—,16.1%,8.1%,7.3,SELLING,$-631K,0,4,🟡 2/4,↑0 ↓0,$4.71B,Producer Manufacturing,NASDAQ
ALK,"Alaska Air Group, Inc.",42.06,60.63,30.6%,56.05,49.62,56.05,33.56,25.0%,1.28,—,-4.6%,11.4%,4.9,BUYING,$+738K,1,1,🔴 2/4,↑0 ↓0,$4.69B,Transportation,NYSE
AQN,Algonquin Power & Utilities Corp.,5.25,7.11,26.0%,7.15,8.00,7.15,,26.5%,0.94,—,4.2%,—,4.5,NEUTRAL,—,0,0,✅ 4/4,—,$4.05B,Utilities,NYSE
KRC,Kilroy Realty Corporation,34.43,44.45,22.5%,42.14,39.69,42.14,31.67,18.3%,0.77,—,3.2%,11.0%,9.1,SELLING,$-2.4M,0,6,✅ 3/4,↑0 ↓0,$4.04B,Finance,NYSE
ICUI,"ICU Medical, Inc.",158.34,192.85,17.9%,165.32,166.97,165.32,102.53,4.2%,1.84,—,1.4%,6.9%,4.7,SELLING,$-7.5M,0,10,✅ 4/4,↑0 ↓0,$3.96B,Health Technology,NASDAQ
HHH,Howard Hughes Holdings Inc.,65.71,91.07,27.8%,93.82,77.73,93.82,,30.0%,0.99,—,6.8%,11.3%,8.1,SELLING,$-1.0M,0,2,✅ 3/4,↑0 ↓0,$3.92B,Finance,NYSE
THO,"Thor Industries, Inc.",72.73,122.83,40.8%,78.71,86.82,78.71,50.05,7.6%,0.88,—,6.1%,13.1%,9.4,NEUTRAL,—,0,0,✅ 3/4,↑0 ↓0,$3.79B,Consumer Durables,NYSE
PVH,PVH Corp.,76.19,100.75,24.4%,96.36,86.08,96.36,73.12,20.9%,0.73,—,-3.5%,13.2%,4.9,BUYING,$+358K,1,1,✅ 4/4,↑0 ↓0,$3.52B,Consumer Non-Durables,NYSE
MCHB,Mechanics Bancorp. Class A,15.13,17.38,12.9%,19.26,19.55,19.26,,21.4%,1.30,—,18.2%,9.7%,8.5,SELLING,$-30,0,1,🔴 2/4,↑0 ↓0,$3.50B,Finance,NASDAQ
LBTYK,Liberty Global Ltd. Class C,9.86,13.12,24.9%,13.69,11.56,13.69,,28.0%,0.36,—,-27.3%,8.5%,7.8,SELLING,$-1.4M,0,3,—,—,$3.43B,Communications,NASDAQ
LBTYA,Liberty Global Ltd. Class A,10.03,13.52,25.9%,13.73,11.35,13.73,,27.0%,0.37,—,-27.3%,8.2%,5.4,SELLING,$-895K,0,3,🔴 2/4,↑0 ↓0,$3.43B,Communications,NASDAQ
LBTYB,Liberty Global Ltd. Class B,12.42,29.01,57.2%,25.17,19.14,25.17,,50.7%,0.46,—,-27.3%,0.1%,0.7,—,—,0,0,—,—,$3.38B,Communications,NASDAQ
IPGP,IPG Photonics Corporation,77.50,155.82,50.3%,123.11,118.32,123.11,,37.0%,1.55,—,1.3%,21.6%,5.6,SELLING,$-21.6M,1,11,✅ 3/4,↑0 ↓0,$3.30B,Electronic Technology,NASDAQ
DBRG,"DigitalBridge Group, Inc. Class A",15.98,15.99,0.0%,24.43,16.69,24.43,,34.6%,1.92,—,15.9%,6.6%,3.1,NEUTRAL,—,0,0,🔴 2/4,—,$3.04B,Finance,NYSE
COLM,Columbia Sportswear Company,58.35,69.06,15.5%,68.35,75.30,68.35,44.07,14.6%,1.87,—,12.7%,17.1%,5.6,SELLING,$-907K,0,4,✅ 3/4,↑0 ↓0,$2.99B,Consumer Non-Durables,NASDAQ
MMS,"MAXIMUS, Inc.",55.79,100.00,44.2%,64.42,71.71,64.42,38.66,13.4%,1.68,—,21.1%,11.0%,5.3,—,—,0,0,✅ 3/4,—,$2.92B,Commercial Services,NYSE
FUL,H.B. Fuller Company,51.08,68.63,25.6%,52.77,60.35,52.77,35.58,3.2%,1.32,—,9.4%,7.7%,4.8,SELLING,$-232K,2,1,✅ 4/4,↑0 ↓0,$2.75B,Process Industries,NYSE
PPLI,People Incorporated,36.69,48.32,24.1%,41.91,56.94,41.91,23.57,12.4%,0.54,—,8.2%,17.9%,8.7,SELLING,$-279K,0,1,🔴 0/4,↑0 ↓0,$2.73B,Technology Services,NASDAQ
CALY,Callaway Golf Company,14.81,20.28,27.0%,15.73,17.86,15.73,12.95,5.8%,1.23,—,3.0%,3.9%,2.8,SELLING,$-3.5M,0,3,✅ 4/4,↑0 ↓0,$2.64B,Consumer Durables,NYSE
MAN,ManpowerGroup Inc.,56.74,63.88,11.2%,64.71,63.39,64.71,48.83,12.3%,1.25,—,5.1%,14.0%,5.3,—,—,0,0,✅ 4/4,↑0 ↓0,$2.64B,Commercial Services,NYSE
NOG,"Northern Oil and Gas, Inc.",23.64,31.17,24.2%,27.79,21.46,27.79,,14.9%,1.26,—,-22.1%,24.2%,9.4,BUYING,$+500K,1,0,✅ 3/4,↑0 ↓0,$2.52B,Energy Minerals,NYSE
VC,Visteon Corporation,92.20,126.95,27.4%,92.60,101.10,92.60,,0.4%,1.53,—,10.0%,16.6%,10.0,SELLING,$-7.2M,0,7,🔴 2/4,↑0 ↓0,$2.46B,Producer Manufacturing,NASDAQ
EEFT,"Euronet Worldwide, Inc.",65.20,90.56,28.0%,98.38,107.37,98.38,60.16,33.7%,1.98,—,22.3%,13.5%,7.3,BUYING,$+231K,2,1,🔴 2/4,↑0 ↓0,$2.44B,Commercial Services,NASDAQ
COTY,Coty Inc. Class A,2.60,4.47,41.8%,11.44,7.50,11.44,,77.3%,0.77,—,-18.5%,12.2%,5.5,NEUTRAL,—,0,0,🔴 0/4,↑0 ↓0,$2.29B,Consumer Non-Durables,NYSE
PBH,Prestige Consumer Healthcare Inc,47.26,71.07,33.5%,50.68,56.15,50.68,,6.8%,1.17,—,9.1%,11.7%,8.5,SELLING,$-120K,0,4,🔴 1/4,—,$2.24B,Health Technology,NYSE
ALGT,Allegiant Travel Company,81.68,123.63,33.9%,121.58,111.12,121.58,,32.8%,1.26,—,1.8%,8.8%,3.8,NEUTRAL,—,0,0,✅ 3/4,↑1 ↓0,$2.23B,Transportation,NASDAQ
MPT,"Medical Properties Trust, Inc.",3.59,6.47,44.5%,7.56,8.14,7.56,,52.5%,0.48,—,-0.7%,33.6%,18.6,BUYING,$+10K,1,0,✅ 3/4,↑0 ↓0,$2.15B,Finance,NYSE
ARR,"ARMOUR Residential REIT, Inc.",14.93,19.31,22.7%,22.51,17.74,22.51,,33.7%,0.79,—,20.3%,0.0%,—,SELLING,$-564K,0,1,🔴 1/4,—,$2.11B,Finance,NYSE
XIFR,"XPLR Infrastructure, LP",10.90,13.25,17.7%,31.09,35.90,31.09,,64.9%,0.32,—,2.1%,5.2%,6.3,—,—,0,0,✅ 3/4,↑0 ↓0,$2.10B,Utilities,NYSE
PEB,Pebblebrook Hotel Trust,18.23,19.93,8.6%,21.72,16.65,21.72,,16.1%,0.85,—,-1.8%,22.2%,8.8,BUYING,$+971K,3,1,✅ 3/4,↑0 ↓0,$2.06B,Finance,NYSE
UAA,"Under Armour, Inc. Class A",4.78,8.15,41.3%,18.75,11.64,18.75,,74.5%,1.44,—,-29.8%,37.0%,6.1,BUYING,$+6.0M,2,0,✅ 3/4,↑0 ↓0,$2.03B,Consumer Non-Durables,NYSE
